id,miR1,miR2,miR3,miR4,miR5,miR6,miR7,miR8,miR9,miR10,miR11,miR12,miR13,miR14,miR15,miR16,miR17,miR18,miR19,miR20,miR21,miR22,miR23,miR24,miR25,miR26,miR27,miR28,miR29,miR30,miR31,miR32,miR33,miR34,miR35,miR36,miR37,miR38,miR39,miR40,miR41,miR42,miR43,miR44,miR45,miR46,miR47,miR48,miR49,miR50,miR51,miR52,miR53,miR54,miR55,miR56,miR57,miR58,miR59,miR60,miR61,miR62,miR63,miR64,miR65,miR66,miR67,miR68,miR69,miR70,miR71,miR72,miR73,miR74,miR75,miR76,miR77,miR78,miR79,miR80,miR81,miR82,miR83,miR84,miR85,miR86,miR87,miR88,miR89,miR90,miR91,miR92,miR93,miR94,miR95,miR96,miR97,miR98,miR99,miR100,miR101,miR102,miR103,miR104,miR105,miR106,miR107,miR108,miR109,miR110,miR111,miR112,miR113,miR114,miR115,miR116,miR117,miR118,miR119,miR120,miR121,miR122,miR123,miR124,miR125,miR126,miR127,miR128,miR129,miR130,miR131,miR132,miR133,miR134,miR135,miR136,miR137,miR138,miR139,miR140,miR141,miR142,miR143,miR144,miR145,miR146,miR147,miR148,miR149,miR150,miR151,miR152,miR153,miR154,miR155,miR156,miR157,miR158,miR159,miR160,miR161,miR162,miR163,miR164,miR165,miR166,miR167,miR168,miR169,miR170,miR171,miR172,miR173,miR174,miR175,miR176,miR177,miR178,miR179,miR180,miR181,miR182,miR183,miR184,miR185,miR186,miR187,miR188,miR189,miR190,miR191,miR192,miR193,miR194,miR195,miR196,miR197,miR198,miR199,miR200,miR201,miR202,miR203,miR204,miR205,miR206,miR207,miR208,miR209,miR210,miR211,miR212,miR213,miR214,miR215,miR216,miR217,miR218,miR219,miR220,miR221,miR222,miR223,miR224,miR225,miR226,miR227,miR228,miR229,miR230,miR231,miR232,miR233,miR234,miR235,miR236,miR237,miR238,miR239,miR240,miR241,miR242,miR243,miR244,miR245,miR246,miR247,miR248,miR249,miR250,miR251,miR252,miR253,miR254,miR255,miR256,miR257,miR258,miR259,miR260,miR261,miR262,miR263,miR264,miR265,miR266,miR267,miR268,miR269,miR270,miR271,miR272,miR273,miR274,miR275,miR276,miR277,miR278,miR279,miR280,miR281,miR282,miR283,miR284,miR285,miR286,miR287,miR288,Class
S41,26.96993566,6341.107814,50.76693771,597.3047515,30.93610267,0,0,0,0,0,0,0,0,0,1.586466804,0,3.172933607,0,0,0,0,0,0,0,0,0,0,0.793233402,0,0.793233402,0,0,1.586466804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.586466804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.552633813,0,0,0,0.793233402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.379700205,298.2557591,0,3.172933607,0,0,0,0.793233402,0,0,0,3.172933607,0,11.10526763,0,0,0,0,26.17670226,0,0,1.586466804,0,0,10.31203422,0,0,0,0,0,0,0,2.379700205,0,0,0,0,0,0,0,0,0,0,0.793233402,2.379700205,0,0,0,0,0,0,0,0,0,0,0,3.172933607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.379700205,0,16.65790144,0,0,0,0,0,0,17.45113484,0,7.932334018,4.759400411,0,0,0,5.552633813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190455.3398,923.3236797,0,0,29.34963587,0,0,938.3951143,0,3.172933607,0,0,2.379700205,0,0,0,404.5490349,0,24.59023546,0,0,0,2.379700205,0,0,0,13.48496783,11.89850103,63.45867214,0.793233402,17.45113484,0.793233402,397.4099343,0
S42,30.8119797,3749.957984,53.22069221,442.572072,28.01089063,0,0,0,0.700272266,0,0,0,0,0,0,0.700272266,8.40326719,8.40326719,0,0,0,0,4.201633595,0,0,0,0,0,0,0.700272266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700272266,0,0,0,0,0,0.700272266,1.400544532,0,0,0,2.801089063,0,0,0,0,0,0,0,0,0,0.700272266,0,0,0,0,0.700272266,0,0,0,0.700272266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.803811722,0,0,0,0,0,0,0,0,0,2.100816798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.201633595,358.5394001,0,7.702994924,0,0,0,4.201633595,0,0,0,0,0,10.50408399,0,0,0,0,76.32967698,0,0,0,0,0,21.00816798,0,0,0,0,0,0,0,0.700272266,0,0,0,0,0,0.700272266,0,0,0,1.400544532,2.100816798,2.801089063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.400544532,2.801089063,25.20980157,1.400544532,0,0,0,0,0,27.31061837,0,3.501361329,2.100816798,0,0,0,21.70844024,0,0,0,0.700272266,0,0,0,0,0,0,0,0,0,4.901905861,0,156937.3172,737.3866959,0,0,46.21796955,0,1.400544532,1512.588094,0,1.400544532,0,0,0.700272266,0,0,0,990.8852562,0,25.20980157,0,0,0,0,0.700272266,4.201633595,0,43.41688048,11.90462852,66.52586526,0.700272266,58.12259807,0,659.6564744,0
S43,16.5547523,5766.147569,19.73835851,546.943547,25.46884969,0,0,0,1.910163727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.273442484,1.273442484,2.546884969,0,0,0,0,0,0,0,0,0,0,0,0,0,1.910163727,0,0,0,1.273442484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.457048695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.183606211,436.1540509,0,0,0,0,0,2.546884969,0,0,0,0,0,12.0977036,0.636721242,0,0,0,57.94163304,0,0,0.636721242,0,0,15.28130981,0,0,0,1.910163727,0,0,2.546884969,3.183606211,0,0,0,0,1.273442484,0,0,0,0,0,2.546884969,4.457048695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546884969,4.457048695,12.0977036,1.273442484,0,0,0,0,0.636721242,58.57835428,0,8.277376148,0,0,0,0,4.457048695,0,0,0,0,0,0,0,0,0,0,0,0,0,3.183606211,0,161149.0526,816.9133537,0.636721242,0.636721242,18.46491602,0,0.636721242,1100.891028,0,0,0,0,2.546884969,0,3.820327453,0,423.419626,0,14.64458857,0,0,0,2.546884969,0,0,0,3.820327453,17.82819478,122.2504785,0,22.28524348,2.546884969,301.8058688,0
S44,32.64203187,5084.351268,22.70750043,382.4794604,23.41710982,0,0,0,0,0,0,0,0,0,0,0,0,8.515312661,0,0,0,0,1.419218777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419218777,0,0,0,0,0,0,0,0,0.709609388,0,0,0,2.838437554,0,0,0,0,0.709609388,0,0.709609388,0,0,0,0,0.709609388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.548046942,554.2049324,0,5.676875107,0,0,0,1.419218777,0,0,0,4.25765633,0,9.224922049,0.709609388,0,0,0,61.0264074,0,0,2.128828165,0,0,14.90179716,0,0,0,0,0,0,1.419218777,2.128828165,0,0,0,0,0,1.419218777,0,0,0,0,3.548046942,3.548046942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.128828165,11.35375021,0.709609388,0,0,0,0,0,47.54382902,0,9.934531438,0.709609388,0,0,0,14.90179716,0,0,0,0,0,0,0,0,0,0,0,0,0,3.548046942,0,127991.5358,645.7445435,0,0,28.38437554,0,1.419218777,1307.810103,0,0.709609388,0,0,0,0,0,0,1153.115256,1.419218777,21.99789104,0,0,0,1.419218777,0,2.128828165,0,16.32101593,19.15945349,107.860627,0,35.48046942,4.967265719,464.7941494,0
S45,37.40555098,5827.083489,52.60155607,782.0098003,44.41909179,0,0,0,0,0,0,0,0,0,0,0,4.675693873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.844617341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.675693873,146.1154335,0,2.337846936,0,0,0,0,0,0,0,0,0,2.337846936,0,0,0,0,33.89878058,0,0,0,1.168923468,0,14.02708162,0,0,0,0,0,0,0,1.168923468,0,0,0,0,0,0,0,0,0,0,1.168923468,0,0,2.337846936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.506770405,2.337846936,3.506770405,0,0,0,0,0,0,17.53385202,0,22.2095459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.337846936,0,189878.7593,849.8073614,1.168923468,0,10.52031121,0,0,991.2471011,0,0,0,0,0,1.168923468,0,0,508.4817087,0,21.04062243,0,2.337846936,0,0,0,17.53385202,0,26.88523977,9.351387746,60.78402035,0,36.23662752,0,239.629311,0
S46,28.38979627,4534.723997,31.66554199,607.1048741,21.83830482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.275745724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091915241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091915241,0,0,0,0,0,0,2.183830482,0,0,0,0,0,0,0,0,0,0,0,0,0,6.551491447,0,0,0,0,0,0,0,0,0,2.183830482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.183830482,457.5124861,0,0,0,0,0,6.551491447,0,0,0,0,0,6.551491447,0,0,0,0,32.75745724,0,0,1.091915241,2.183830482,0,21.83830482,0,0,0,0,0,2.183830482,1.091915241,0,0,0,0,0,0,0,0,0,0,0,0,7.643406688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.183830482,0,14.19489814,1.091915241,0,0,0,0,0,45.86044013,0,6.551491447,1.091915241,0,0,0,3.275745724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145229.0947,628.9431789,0,0,27.29788103,0,0,994.7347847,0,1.091915241,0,0,3.275745724,0,0,0,786.1789736,0,20.74638958,0,0,0,2.183830482,0,0,0,9.827237171,13.10298289,75.34215164,1.091915241,29.48171151,0,288.2656237,0
S47,81.05552303,8506.326834,64.54421279,466.8197715,24.01645127,0,0,0,0,0,0,0,0,0,3.002056409,0,6.004112817,18.01233845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.002056409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501028204,0,1.501028204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501028204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.503084613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501028204,622.9267048,0,1.501028204,0,0,0,1.501028204,0,0,0,0,0,12.00822563,0,0,0,0,99.06786149,0,0,1.501028204,1.501028204,0,12.00822563,0,0,0,0,0,0,1.501028204,0,0,0,1.501028204,0,0,0,0,0,3.002056409,0,3.002056409,7.505141022,0,0,0,0,0,0,0,0,0,0,0,1.501028204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.002056409,15.01028204,19.51336666,0,0,0,0,0,0,52.53598715,0,12.00822563,1.501028204,0,0,0,1.501028204,0,0,0,0,0,0,0,0,0,0,0,0,0,6.004112817,0,140892.5114,1014.695066,1.501028204,0,19.51336666,0,0,1259.362663,0,4.503084613,0,0,0,0,0,0,938.1426277,0,15.01028204,0,0,0,3.002056409,0,18.01233845,0,21.01439486,15.01028204,144.0987076,4.503084613,120.0822563,4.503084613,960.6580508,0
S48,39.81479323,4825.358722,66.51983748,339.396835,25.73395173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485546259,0,0,1.942185036,0,0,0,0,0,0,1.942185036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.942185036,0,0,0,0,0,0.971092518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485546259,0,0,0,0.971092518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.739832661,0,0.485546259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.942185036,471.4654175,0,11.65311022,0,0,0,3.884370072,0,0,0,0,0,21.84958165,1.456638777,0,0,0.971092518,92.2537892,0,0,0.971092518,1.456638777,0,27.67613676,0,0,0,0.485546259,0,0,4.369916331,1.942185036,0.485546259,0,0,0,0,0,0,0,0,0.485546259,4.85546259,3.398823813,0,0,0,0,0,0,0,0,0,0,0,3.884370072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485546259,2.427731295,2.913277554,19.42185036,0.971092518,0,0,0,0,0,36.90151568,0,4.85546259,0.971092518,0,0,0,24.76285921,0,0,0,0,0,0,0,0,0,0,0,0,0,2.913277554,0,165223.6232,779.7872919,0,0,37.38706194,0,0,716.180732,0,1.942185036,0,0,0,0,1.456638777,0,1286.697586,0,34.47378439,0.971092518,0,0,3.884370072,0,1.456638777,0,32.53159935,33.98823813,106.820177,0,54.86672726,2.913277554,513.707942,0
S49,13.00485244,5410.018613,27.63531143,677.8779332,17.06886882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812803277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.438409832,0,0,0.812803277,0,0,0,2.438409832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.251213109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625606554,133.2997375,0,0,0,0,0,2.438409832,0,0,0,3.251213109,0,8.940836049,0.812803277,0,0,0,35.7633442,0,0,0,0,0,18.69447538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.438409832,4.064016386,0,0,0,0,0,0,0,0,0,0,0,4.876819663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625606554,2.438409832,8.940836049,0,0,0,0,0,0,21.13288521,0,19.50727865,0,0,0,0,3.251213109,0,0,0,0,0,0,0,0,0,0,0,0,0,5.689622941,0,171517.7476,600.6616219,0,0,10.5664426,0,0.812803277,728.2717364,0,0.812803277,0,0,0,2.438409832,0,0,666.4986873,0,5.689622941,0,0,0,0,0,0,0,19.50727865,4.064016386,43.07857369,0.812803277,30.88652453,0.812803277,306.4268355,0
S50,14.33388638,5518.546257,28.66777276,586.4948511,17.91735798,0,0,0,0,0,0,0,0,0,0,0,9.555924255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388981064,0,0,0,0,0,0,2.388981064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388981064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0049774,0,0,0,0,0,0,0,0,0,0,0,13.13939585,0,0,0,0,13.13939585,0,0,0,0,0,14.33388638,0,0,0,0,0,0,0,1.194490532,0,0,0,0,0,0,0,0,0,0,1.194490532,3.583471596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.583471596,14.33388638,0,0,0,0,0,0,21.50082957,0,16.72286745,0,0,0,0,1.194490532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204359.4126,699.9714517,0,0,14.33388638,0,0,425.2386293,0,3.583471596,0,0,1.194490532,0,3.583471596,0,197.0909378,0,26.2787917,0,0,0,1.194490532,0,0,0,14.33388638,8.361433723,41.80716862,0,35.83471596,3.583471596,318.928972,0
S51,13.63432388,2539.244623,26.08305437,319.5174161,10.96673877,0,0,0,0.59279669,0,0,0,0,0,0,0,0,1.185593381,0,0,0,0,0,0,0,0,0,0,0,1.185593381,0,0,0,0,0,0,0,0,0,0,0,0,0.296398345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59279669,0,0.296398345,0,0,0.296398345,0,0,0,0,0,0,0,0.296398345,0,0,0,0,0,0,0,0,0,0.296398345,0,0,0,0,0,0.296398345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296398345,0,0,0,0,0,0,0,0,0,1.778390071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.481991726,114.4097612,0,0.296398345,0,0,0,0.296398345,0,0,0,0.59279669,0,10.07754374,0.296398345,0,0,0.59279669,16.59830733,1.778390071,0,0.296398345,1.185593381,0,15.1163156,0,0,0,0,0,0,0,0.889195035,0.296398345,0,0,0,0,0,0,0,0,0.296398345,0.59279669,2.963983451,0,0,0,0,0,0,0,0,0,0,0,1.481991726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.481991726,0.889195035,14.22712057,0.296398345,0,0,0,0,0.296398345,15.70911229,0,6.817161938,0.889195035,0,0,0,1.185593381,0,0,0,0,0,0,0,0,0,0,0,0,0,2.371186761,0,137828.7873,478.3869291,0.296398345,0,16.89470567,0,0,540.3341832,0,2.074788416,0,0,0.889195035,0.59279669,0,0,358.6419976,0,15.1163156,0,0,0,0.889195035,0,0,0,10.07754374,4.445975177,26.97224941,0,38.53178487,0.889195035,176.060617,0
S52,17.3817509,4114.679997,25.47325563,553.8185459,20.07891914,0,0,0,0,0.599370721,0,0,0,0,0,0,0,0,0,0,0,1.198741441,2.996853603,0,0,0,0,0,0,0.29968536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899056081,0,0.599370721,0,0,0,0.29968536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.596224324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198741441,150.7417363,0,1.198741441,0,0,0,1.498426802,0,0,0,0,0,9.889616891,0,0,0,0,25.77294099,0,0,0,1.798112162,0,14.3848973,0,0,0,0,0,0,1.198741441,0.29968536,0.29968536,0,0,0,0,0.599370721,0,0,0,0,1.498426802,3.596224324,0,0,0,0,0,0,0,0,0,0,0,0.29968536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599370721,0.599370721,17.08206554,1.198741441,0,0,0,0,0,13.18615585,0,5.094651126,0,0,0,0,4.195595045,0,0,0,0,0,0,0,0,0,0,0,0,0,2.097797522,0,142699.6796,540.3327047,0,0,22.17671667,0,0,923.0309098,0,0.29968536,0,0,0.29968536,0,0,0,169.3222286,0,16.18300946,0,0,0,0.599370721,0,0,0,15.8833241,5.394336486,42.25563581,0,19.77923378,0.599370721,240.9470297,0
S53,20.49236515,7130.765823,45.02547836,1128.234583,18.18336626,0,0,0,0,0,0,0,0,0,0,0,2.30899889,6.926996671,0,0,0,0,1.731749168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865874584,0,0,0,0,0,0.577249723,0,0,0,0,0,0.577249723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288624861,0,0,0,0,0,0,0,0,0,6.061122087,0,0,0,0,0,0,0,0,0,0.865874584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.329372919,277.0798668,0,4.040748058,0,0,0,0.288624861,0,0,0,0,0,27.13073696,0,0,0,0,41.56198002,0,0,0,0,0,15.29711765,0,0,0,0,0,0.288624861,1.154499445,2.597623752,0.577249723,0,0,0,0,0.577249723,0,0,0,0,3.752123197,4.61799778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288624861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.886248613,5.195247503,21.6468646,3.752123197,0,0,0,0,0.577249723,27.70798668,0,22.51273918,0.577249723,0,0,0,4.040748058,0.865874584,0,0,0.288624861,0,0,0,0,0,0,0,0,0,7.504246393,0,148173.0768,318.353222,0.288624861,0,37.80985683,0,0.577249723,1469.677794,0,0,0,0,0,1.154499445,0.865874584,0.288624861,261.2054995,0,29.43973585,0.577249723,0,0,0.865874584,0,0,0,36.65535738,5.195247503,66.38371809,0.577249723,47.04585239,2.020374029,513.1750034,0
S54,9.40320427,3544.153173,23.93542905,538.974572,13.67738803,0,0,0,0,0,0,0,0,0,0,0,3.419347007,0,0,0,0,0,0.854836752,0,0,0,0,0,0.427418376,1.282255128,0,0,0.854836752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427418376,0,0,0,0,0,0,0,0,0,0,2.564510255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427418376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282255128,0,0,0,0,0,0,0,0,0,2.991928631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.991928631,188.0640854,0,3.846765383,0,0,0,0.427418376,0,0,0,4.274183759,0,8.120949142,0.427418376,0,0,0,29.49186794,0,0,2.13709188,0,0,12.82255128,0,0,0,0,0,0,0.427418376,2.13709188,0,0,0,0,0,0,0,0,0,0,2.13709188,4.274183759,0,0,0,0,0,0,0,0,0,0,0,0.427418376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564510255,2.564510255,8.548367518,1.709673504,0,0,0,0,0.427418376,20.94350042,0,11.96771453,0,0,0,0,2.991928631,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13709188,0,159084.6921,446.2247845,0,0,26.07252093,0,0,737.2966984,0,0,0,0,1.709673504,0,0,0,185.9269935,0,13.67738803,0,0,0,0,0,3.846765383,0,9.830622646,8.548367518,39.32249058,0.854836752,17.95157179,0,185.0721568,0
S55,26.5901535,7914.725378,37.39240336,573.3501848,34.89957647,0,0,0,0,0,0,0,0,0,0,0,3.323769187,0,0,0,0,0,1.661884594,0,0,0,0,0,0,0.830942297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830942297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154711484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.985653781,305.7867652,0,1.661884594,0,0,0,3.323769187,0,0,0,4.985653781,0,26.5901535,0,0,0,0,68.96821064,0,0,0,3.323769187,0,8.309422969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.661884594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830942297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154711484,0.830942297,12.46413445,0,0,0,0,0,0,32.40674958,0,0,0,0,0,0,14.12601905,0,0,0,0,0,0,0,0,0,0,0,0,0,7.478480672,0,160302.0641,493.5797243,0.830942297,0,25.7592112,0,0.830942297,1065.268025,0,4.985653781,0,0,0.830942297,1.661884594,0,0,128.796056,0,12.46413445,0,0,0,0,0,0,0,6.647538375,11.63319216,101.3749602,0,15.78790364,0.830942297,131.2888829,0
S56,145.738787,66377.71149,35.03336227,1612.935999,112.8074265,0,0,0,0,0,0,0,0,0,1.401334491,0,0,2.802668982,0,0,0,0,0,0,0,0,0,0.700667245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700667245,0,0,0,0,0,0,0.700667245,0,7.7073397,18.91801563,0,0,0,0,0,0,0.700667245,0,0,0,0,0,0,0,0,0,0,0,0,97.39274711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.605337963,159.0514647,0,2.102001736,0,0,23.1220191,0.700667245,0,0,0,1.401334491,0,88.28407292,0.700667245,0,0,6.306005209,204.5948357,0,0.700667245,2.802668982,21.72068461,0,42.04003473,0,0,0,0,0,0,2.102001736,2.802668982,0,0,0,0,0,0,0,0,2.102001736,0,2.102001736,13.31267766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700667245,16.81601389,73.57006077,107.2020885,20.31935012,0,0,1.401334491,0,0.700667245,13.31267766,0,0.700667245,0,0,0,0,14.71401215,0,0,0,0.700667245,0,0,0,0,0,0,0,0,0,1.401334491,0,48123.22775,98.7940816,0,0,11.91134317,0,0,1427.259179,0,0,0,0,0,0.700667245,0,2.102001736,4161.963438,0,4.904670718,0,0.700667245,0,4.204003473,2.102001736,73.57006077,0,1.401334491,10.51000868,1901.610904,0.700667245,30.8293588,5.605337963,520.5957633,0
